"","id","samp_date","habitat","area","sex","age","im_name","mean_density","latitude"
"554","PB49","21.05.14","Forest","Malmo",2,"2yr+","20231231_121315825",20.9057015790378,55.605
"555","PB49","21.05.14","Forest","Malmo",2,"2yr+","20231231_121326461",21.7202247924035,55.605
"556","PB52","21.05.14","Forest","Malmo",1,"1yr","20231231_121508652",20.2394375298217,55.605
"557","PB52","21.05.14","Forest","Malmo",1,"1yr","20231231_121528684",18.5711698758781,55.605
"558","PB52","21.05.14","Forest","Malmo",1,"1yr","20231231_121547327",20.8541507419405,55.605
"559","PB53","22.05.14","Forest","Malmo",2,"2yr+","20231231_120521269",20.3790955134239,55.605
"560","PB53","22.05.14","Forest","Malmo",2,"2yr+","20231231_120544090",21.3586153925009,55.605
"561","PB53","22.05.14","Forest","Malmo",2,"2yr+","20231231_120557191",20.5239625167336,55.605
"562","PB54","22.05.14","Forest","Malmo",1,"2yr+","20231231_120723794",19.4720925745022,55.605
"563","PB54","22.05.14","Forest","Malmo",1,"2yr+","20231231_120825434",20.1319759200341,55.605
"564","PB54","22.05.14","Forest","Malmo",1,"2yr+","20231231_120839649",21.3839822829483,55.605
"565","PB55","22.05.14","Forest","Malmo",1,"2yr+","20231231_120231209",17.950279438476,55.605
"566","PB55","22.05.14","Forest","Malmo",1,"2yr+","20231231_120252723",17.195667867846,55.605
"567","PB55","22.05.14","Forest","Malmo",1,"2yr+","20231231_120303705",17.837457284023,55.605
"568","PB60","22.05.14","Urban","Malmo",1,"2yr+","20231231_120005545",18.1615529282196,55.605
"569","PB60","22.05.14","Urban","Malmo",1,"2yr+","20231231_120029632",16.8084522165937,55.605
"570","PB60","22.05.14","Urban","Malmo",1,"2yr+","20231231_120056397",16.5960727860262,55.605
"571","PB61","22.05.14","Urban","Malmo",2,"2yr+","20231231_115812193",16.4833297152574,55.605
"572","PB61","22.05.14","Urban","Malmo",2,"2yr+","20231231_115827602",18.8643483023001,55.605
"573","PB61","22.05.14","Urban","Malmo",2,"2yr+","20231231_115851066",19.0616604628581,55.605
"574","PB69","22.05.14","Urban","Malmo",1,"2yr+","20231231_115516171",19.8392360984724,55.605
"575","PB69","22.05.14","Urban","Malmo",1,"2yr+","20231231_115527986",20.4028846865207,55.605
"576","PB69","22.05.14","Urban","Malmo",1,"2yr+","20231231_115611311",20.9809605656014,55.605
"577","PB74","23.05.14","Urban","Malmo",2,"2yr+","20231231_115311123",20.1885184241498,55.605
"578","PB74","23.05.14","Urban","Malmo",2,"2yr+","20231231_115336511",21.7993467751594,55.605
"579","PB74","23.05.14","Urban","Malmo",2,"2yr+","20231231_115353908",21.6642001704237,55.605
"580","PB75","23.05.14","Urban","Malmo",1,"2yr+","20231231_114814240",19.1213916585311,55.605
"581","PB75","23.05.14","Urban","Malmo",1,"2yr+","20231231_114834994",19.1577564624647,55.605
"582","PB75","23.05.14","Urban","Malmo",1,"2yr+","20231231_114855489",18.7639299613489,55.605
"583","PB76","23.05.14","Urban","Malmo",2,"2yr+","20231231_114426353",19.2355915651988,55.605
"584","PB76","23.05.14","Urban","Malmo",2,"2yr+","20231231_114500926",20.1916392844103,55.605
"585","PB76","23.05.14","Urban","Malmo",2,"2yr+","20231231_114617948",20.8941957337727,55.605
"586","PB8","09.05.14","Urban","Malmo",1,"2yr+","20231231_145329381",22.3279930098928,55.605
"587","PB8","09.05.14","Urban","Malmo",1,"2yr+","20231231_145354426",22.7242702051828,55.605
"588","PB8","09.05.14","Urban","Malmo",1,"2yr+","20231231_145409010",23.0986830203698,55.605
"589","PB81","23.05.14","Urban","Malmo",1,"1yr","20231231_114139201",19.5669107998413,55.605
"590","PB81","23.05.14","Urban","Malmo",1,"1yr","20231231_114228665",19.9053608372885,55.605
"591","PB81","23.05.14","Urban","Malmo",1,"1yr","20231231_114244905",18.8139015444405,55.605
"592","PB82","23.05.14","Urban","Malmo",2,"1yr","20231231_113937565",18.9043872459535,55.605
"593","PB82","23.05.14","Urban","Malmo",2,"1yr","20231231_113957033",18.8825461825462,55.605
"594","PB82","23.05.14","Urban","Malmo",2,"1yr","20231231_114013964",22.0433727140314,55.605
"595","PB84","23.05.14","Urban","Malmo",2,"2yr+","20231231_105425977",18.1319602735265,55.605
"596","PB84","23.05.14","Urban","Malmo",2,"2yr+","20231231_105450545",18.1489314087502,55.605
"597","PB84","23.05.14","Urban","Malmo",2,"2yr+","20231231_105514729",17.1059236947791,55.605
"598","PB85","24.05.14","Urban","Malmo",1,"2yr+","20231231_104004908",17.559241059241,55.605
"599","PB85","24.05.14","Urban","Malmo",1,"2yr+","20231231_104024408",17.7997679340115,55.605
"600","PB85","24.05.14","Urban","Malmo",1,"2yr+","20231231_104042791",18.2008317573272,55.605
"601","PB89","24.05.14","Forest","Malmo",2,"2yr+","20231231_105755836",17.7491330306389,55.605
"602","PB89","24.05.14","Forest","Malmo",2,"2yr+","20231231_105813395",18.1641223212574,55.605
"603","PB89","24.05.14","Forest","Malmo",2,"2yr+","20231231_105934767",18.5921450151058,55.605
"604","PB9","15.05.14","Urban","Malmo",1,"2yr+","20231231_145114574",18.4980998543041,55.605
"605","PB9","15.05.14","Urban","Malmo",1,"2yr+","20231231_145129258",17.174818814738,55.605
"606","PB9","15.05.14","Urban","Malmo",1,"2yr+","20231231_145159519",19.0671833905995,55.605
"607","PB90","24.05.14","Forest","Malmo",2,"2yr+","20231230_161053385",24.7008401518899,55.605
"608","PB90","24.05.14","Forest","Malmo",2,"2yr+","20231230_161127150",17.4376921832012,55.605
"609","PB90","24.05.14","Forest","Malmo",2,"2yr+","20231230_161139254",20.1507162168903,55.605
"610","PB91","24.05.14","Forest","Malmo",1,"1yr","20231230_160734764",17.876486236305,55.605
"611","PB91","24.05.14","Forest","Malmo",1,"1yr","20231230_160749545",17.8903435402325,55.605
"612","PB91","24.05.14","Forest","Malmo",1,"1yr","20231230_160803965",18.423708139277,55.605
"613","PB92","24.05.14","Forest","Malmo",2,"1yr","20231230_160515536",19.5100266429572,55.605
"614","PB92","24.05.14","Forest","Malmo",2,"1yr","20231230_160532398",20.4600805624902,55.605
"615","PB92","24.05.14","Forest","Malmo",2,"1yr","20231230_160624666",19.0417645344947,55.605
"616","PB93","24.05.14","Forest","Malmo",2,"2yr+","20231230_160311819",20.1089282053137,55.605
"617","PB93","24.05.14","Forest","Malmo",2,"2yr+","20231230_160331751",20.1287673215384,55.605
"618","PB93","24.05.14","Forest","Malmo",2,"2yr+","20231230_160400688",23.4519571440548,55.605
"619","PB94","24.05.14","Forest","Malmo",1,"2yr+","20231230_160107676",20.9703978543081,55.605
"620","PB94","24.05.14","Forest","Malmo",1,"2yr+","20231230_160128400",22.7675016406134,55.605
"621","PB94","24.05.14","Forest","Malmo",1,"2yr+","20231230_160144209",20.5347935999465,55.605
"622","PB95","24.05.14","Forest","Malmo",2,"1yr","20231230_155821999",20.5409155619089,55.605
"623","PB95","24.05.14","Forest","Malmo",2,"1yr","20231230_155837139",21.7783898356187,55.605
"624","PB95","24.05.14","Forest","Malmo",2,"1yr","20231230_155948482",21.5358833116959,55.605
